compound_chembl_id,standard_inchi_key,smiles,hERG_blocker,pIC50,median_pIC50_equiv,std_pIC50_equiv,high_discordance,label_conflict,label_source,best_evidence_tier,n_measurements,n_exact_potency,n_pct_inhibition,n_censored,n_activator_rows,endpoints_used,source
CHEMBL596852,UAHNYHPLYYIAEP-UHFFFAOYSA-N,COc1ccc(-c2nc3cc(Cc4ccc5[nH]c(-c6ccc(OC)cc6)nc5c4)ccc3[nH]2)cc1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL3604691,UAHOKMYVVUXBQX-UHFFFAOYSA-N,COc1ccc2ncc(F)c(CCC34CCC(NCc5cc(C)c6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1,6.111,6.111,0.583,False,False,exact_potency,1,2,2,0,0,0,IC50,chembl
UAIGIVFJJJDDKC-UHFFFAOYSA-N,UAIGIVFJJJDDKC-UHFFFAOYSA-N,COc1ccc(-c2ccn3c(CC4CC4(F)F)nnc3c2)cc1F,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,bindingdb
CHEMBL2315923,UAISHSJUKZZNTF-CIEDQVTBSA-N,O=C(CNc1ncnc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@](O)(c3ccns3)CC2)C1,0,4.547,4.547,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4555888,UAKDALLSIUNYNA-LXANVCGNSA-N,CCOc1cc([C@](O)(CCN(C)C)[C@@H](c2cc3cc(C#N)ccc3nc2OC)c2cccc(C)c2F)cc(OCC)n1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL3604798,UAKHGHPUFYJSQX-UHFFFAOYSA-N,COc1ccc2ncc(F)c(CCC34CCC(NCc5nc6c(c(C)c5F)OCC(=O)N6)(CC3)CO4)c2n1,1,6.046,6.046,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL272546,UALAMQRWRIVLLQ-UHFFFAOYSA-N,CCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,1,5.2,5.2,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL59511,UALHUWYCEAVLAG-UHFFFAOYSA-N,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3cccc(C#N)c3)c3ccccc3)CC2)CC1,1,5.886,5.886,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3675746,UAMIBPKKKLTAKG-BQYQJAHWSA-N,CCc1nc2c(C)cc(C)nc2n1Cc1ccc(/C=C/CN2CCN(C(C)C)CC2)cc1,1,6.0,6.0,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL592125,UANYQOUDIMIUKC-UHFFFAOYSA-N,O=C(Cc1ccccc1)NC(c1ccc(Cl)cc1)c1c(O)ccc2ccccc12,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL1077647,UAOCSOBBQYATOV-LBPRGKRZSA-N,CC(C)CN(C(=O)c1cc(Cl)ccc1Cl)[C@H]1CCNC1,0,4.703,4.703,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4746616,UAPRMPRPJYALHB-OWWNRXNESA-N,CC(C)N1CCC(c2ccc(/C(=C(/CCCO)c3ccc(F)cc3F)c3ccc(O)cc3)cc2)CC1,0,4.695,4.695,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3627859,UAQQVOLUJKQMGC-GGAORHGYSA-N,NCCCCN(C[C@@H]1CN(S(=O)(=O)c2ccccc2)CCN1)[C@H]1CCCc2cccnc21,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL1945850,UAQXYECCPVCICP-UHFFFAOYSA-N,Cc1cccnc1-n1nc(C)c(-c2ccc(OC3CCN(C4CCC4)CC3)cc2)cc1=O,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL2403843,UARGTPGGYPAFBV-UHFFFAOYSA-N,Cc1cc(Nc2ncc(C)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCN(C)CC1,1,5.329,5.329,0.891,False,True,exact_potency,1,2,2,0,0,0,IC50,chembl
CHEMBL1829632,UARNPVFEWLAVGQ-IVHGUIJPSA-N,COc1ccc([C@]2(O)CC[C@@H](N3CC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cc1,1,5.051,5.051,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4740373,UASMEFJXHIESFN-UHFFFAOYSA-N,CC1N(S(=O)(=O)c2ccc(F)cc2)c2ccc(C(=O)NCc3ccccc3Cl)cc2C12CCNCC2,1,5.959,5.959,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4209994,UASXOTVJCSRYMT-BHDSKKPTSA-N,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccccc2C(F)(F)F)CO1,0,4.256,4.256,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4466696,UAUJVWLUSNTVTA-LBPRGKRZSA-N,Cn1cc(-c2cc3nccnc3c(NC[C@@H]3CNCCO3)n2)cn1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL5077809,UAUQZACNNXSYJN-FZCLLLDFSA-N,CC1=C(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2=O)C(C)OC1=O,0,4.699,4.699,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL2403831,UAVBPSVJXCTZOC-UHFFFAOYSA-N,CC(C)Oc1nc(C2CCNCC2)ncc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,1,6.398,6.398,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4642509,UAWQGTLWZYKCAW-AKGWNBJDSA-N,CCSc1cc([C@](O)(CCN(C)C)[C@@H](c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)cc(N(C)C)n1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL2069507,UAWQTTVKSRHYOM-FKHAVUOCSA-N,O=S1(=O)CCC(C2N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,1,7.0,7.0,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4753469,UAYLWDBQVWXUCN-UHFFFAOYSA-N,CNC(=O)c1ncn2ccc(Nc3nccc(-n4cc(CN(C)C)cn4)n3)cc12,1,5.137,5.137,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL575234,UBBYLYDQJUESJK-UHFFFAOYSA-N,c1ncc(-c2cc3sc(N4CCC(N5CCCCC5)CC4)nc3cn2)cn1,1,5.194,5.194,,False,False,exact_potency,1,2,1,1,0,0,IC50|Inhibition,chembl
CHEMBL508368,UBCANUJMHQFBRX-BFUOFWGJSA-N,C[C@@H](N[C@@H]1CCCc2c1[nH]c1ccc(Br)cc21)c1ccccc1,1,5.77,5.77,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL2021971,UBCVQAHQZLITCX-UHFFFAOYSA-N,O=C(Nc1ccccc1)NS(=O)(=O)c1ccc(OCCCCN2CCCC2)cc1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL1935574,UBEJREHBDACTGD-UHFFFAOYSA-N,Nc1nc(N2CCNCC2)c2ccc(-c3ccco3)cc2n1,1,5.49,5.49,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL4578468,UBFGOBLWCVBCBP-UHFFFAOYSA-N,NC(=O)c1cnc2ccc(-c3cccnc3)cc2c1NC1CCCC1,1,6.244,6.244,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4853240,UBFVUULQXRRRKU-UHFFFAOYSA-N,O=c1nc(N2CCN(NCc3ccc(OC(F)(F)F)cc3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL4087734,UBIJKRJHZSJILK-ZRZAMGCNSA-N,Cc1ccc(-n2nccn2)c(C(=O)N2C[C@@]3(F)CN(c4nc5cc(Cl)ccc5o4)C[C@@]3(F)C2)c1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL3417044,UBINOAMCLUHYPL-UHFFFAOYSA-N,Clc1ccc(-n2cc(NCCN3CCCCC3)nn2)cc1,1,5.509,5.509,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4451760,UBJJQXXWGRHIDV-QFIPXVFZSA-N,COc1c(C#N)ccc2[nH]c(-c3cn4c(n3)[C@H](c3cccc(F)c3C)OCC4)cc12,1,5.277,5.277,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3354718,UBJVRJGPVXTXQB-VWLOTQADSA-N,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1c(F)cc(C3=CCOCC3)cc12,1,5.484,5.484,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL1086098,UBKCIYMLUUFSDB-MRXNPFEDSA-N,Cc1c(-c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2)nnn1-c1ccc(F)cc1F,1,5.848,5.848,0.417,False,False,exact_potency,1,2,2,0,0,0,IC50|Ki,chembl
CHEMBL1951596,UBKXEHHBQTWHJR-QFIPXVFZSA-N,Cn1c(=O)n(Cc2nccc3ccccc23)c(=O)c2c1c(C#N)c(N1CCC[C@H](N)C1)n2Cc1ccccc1,1,5.553,5.553,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL1822855,UBMOUNGQOGVEEQ-UHFFFAOYSA-N,c1cc(N2CCCCC2)ccc1OCCCN1CCCCC1,1,6.075,6.075,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL4870435,UBMTZODMRPHSBC-INIZCTEOSA-N,CC1(C)CN(c2cc(C(F)(F)F)cc3cncn23)CC[C@@]12NC(=O)NC2=O,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL4853212,UBMTZODMRPHSBC-MRXNPFEDSA-N,CC1(C)CN(c2cc(C(F)(F)F)cc3cncn23)CC[C@]12NC(=O)NC2=O,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL288441,UBPYILGKFZZVDX-UHFFFAOYSA-N,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,1,5.996,5.996,,False,False,exact_potency,1,2,1,1,0,0,IC50|Inhibition,chembl
UBQBRTYBMMMFHB-UHFFFAOYSA-N,UBQBRTYBMMMFHB-UHFFFAOYSA-N,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(S(=O)(=O)N2CCCC2)C1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,bindingdb
CHEMBL4588822,UBSRTPHETWULEN-UHFFFAOYSA-N,CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3ccc(CO)nc3)cc12,1,5.509,5.509,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL1169701,UBTBYWQGFUUODC-UHFFFAOYSA-N,CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ncc(C(F)(F)F)cc2Cl)CC1)C(F)(F)F,1,5.0,5.0,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
UBTJMMKDCGBMEX-CQSZACIVSA-N,UBTJMMKDCGBMEX-CQSZACIVSA-N,C[C@H](CCc1ccc(O)c(OC(C)(C)C)c1)N1Cc2c(F)ccc(F)c2C1,0,4.0,4.0,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
CHEMBL1951896,UBUVIBVKTHGWMX-UHFFFAOYSA-N,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(S(C)(=O)=O)CC2)CC1,0,4.602,4.602,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3940749,UBUZPRWNQWEPLH-KBXCAEBGSA-N,CC[C@@H](NC(=O)c1cc(C(=O)N2CCC[C@@H]2C)n2c1COCC2)c1cnc(OC)c(Cl)c1,0,,,,False,False,censored_rescue,3,2,0,0,2,0,IC50,"bindingdb,chembl"
CHEMBL567050,UBUZWWOZWUDJKW-VWLOTQADSA-N,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2nc(-c3ccccc3)cc(N3CCC(CN)CC3)n2)CC1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
UBVBFAWBQLBASA-UHFFFAOYSA-N,UBVBFAWBQLBASA-UHFFFAOYSA-N,Cc1cc(C#Cc2ccccc2)cnc1NC(=O)c1cc(NC(=O)OC(C)(C)C)ccc1F,1,5.967,5.967,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
CHEMBL480130,UBVVZACYWWPTID-UHFFFAOYSA-N,O=C1CCCN1C1CCN(Cc2ccc(Oc3nc4ccccc4s3)cc2)CC1,0,4.824,4.824,0.0,False,False,exact_potency,1,2,2,0,0,0,IC50,"bindingdb,chembl"
CHEMBL4076697,UBWGLLJSEKEDSU-NRFANRHFSA-N,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2ccc(=O)n(C)n2)CC3)ccc2c1COC2=O,0,4.347,4.347,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL1668261,UBXGEZISKCURBV-RPPIVITFSA-N,COc1ccc(-c2nc3cc(F)c(F)cc3n2[C@H](C(=O)N[C@H]2CC[C@H](C(=O)O)CC2)C2CCCCC2)c(OC)n1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL551132,UBYUNVBXEJWFMM-JBBQQGGESA-N,COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(c4ccccc4)(c4nnco4)CC3)C(C)(C)C2)cc1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL2441828,UBZAWPWRJAUSNK-UHFFFAOYSA-N,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(c1ccccc1)C2,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL1289293,UCACJJDEQHHZMC-NHCUHLMSSA-N,CC(=O)c1cccc(-c2ccc([C@H]3COC[C@H]3NS(=O)(=O)C(C)C)cc2)c1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL1809064,UCAMAKXQBMFBLP-UHFFFAOYSA-N,COc1cc(N2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,1,5.027,5.027,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
UCAUHLPHMUPKJI-FYYLOGMGSA-N,UCAUHLPHMUPKJI-FYYLOGMGSA-N,CNC[C@H](c1ccc2ccccc2c1)[C@H](OCC(=O)NC)c1ccccc1,0,4.481,4.481,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
CHEMBL586933,UCBVGLVFCREWNM-UHFFFAOYSA-N,COc1ccc(-c2nonc2NC(=O)c2cccc(C)c2)cc1OC,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL3759824,UCCXXACAXNDKGL-RBBKRZOGSA-N,CCC(=O)N1CCC(CCN2CC[C@H](NC(=O)c3cc(Cl)c(N)cc3OC)[C@H](OC)C2)CC1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL550502,UCEGXYYVNUOUTE-UHFFFAOYSA-N,O=C1N(CCN2Cc3ccccc3C2)CCN1c1ccc(Cl)c(Cl)c1,1,6.0,6.0,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3605140,UCFIRUNAQQQREZ-UHFFFAOYSA-N,CCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1,6.398,6.398,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3402180,UCFPGZPJOPBWCJ-UHFFFAOYSA-N,O=C1COc2ccc(CNC34CCC(CC5(O)Cn6c(=O)c(Cl)cc7ncc(F)c5c76)(CC3)OC4)nc2N1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL2204942,UCGLIDADIQNGPX-IFMALSPDSA-N,Cn1cc([C@H]2N[C@@H](c3nc(-c4ccc(F)cc4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1,1,6.523,6.523,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL2204931,UCGLIDADIQNGPX-IRLDBZIGSA-N,Cn1cc([C@@H]2N[C@@H](c3nc(-c4ccc(F)cc4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1,1,5.66,5.66,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL4215300,UCHOYOABTVPSLZ-SFHVURJKSA-N,CCN(CC)[C@@H](C)CNC(=O)c1cc(-c2cnn3ccc(-c4cccs4)nc23)nc(N2CC(OC)C2)c1,1,5.381,5.381,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
UCIXEZCTTRFZIE-WAIKUNEKSA-N,UCIXEZCTTRFZIE-WAIKUNEKSA-N,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cncc(OCCNCCCF)c2)N1CC(F)(F)F,1,5.149,5.149,0.0,False,False,exact_potency,1,3,3,0,0,0,IC50,bindingdb
CHEMBL2164565,UCJMDMYGVGENKA-UHFFFAOYSA-N,CCN(CCO)C(=O)c1cc2cccnn2c1-c1cccc(C(F)(F)F)c1,0,4.63,4.63,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4650521,UCJZOKGUEJUNIO-IINYFYTJSA-N,C[C@@H]1OCC2(CCN(c3cnc(Sc4ccnc(N)c4Cl)c(N)n3)CC2)[C@@H]1N,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL2069407,UCLANCKZRBWESY-INIZCTEOSA-N,O=C(N[C@@H]1COc2cccc(-c3ccncc3)c2C1)c1ccc(OC(F)(F)F)cc1,1,5.6,5.6,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL1950351,UCMNIYFDRVBMFV-UHFFFAOYSA-N,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)CC2,1,5.509,5.509,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3093973,UCPBNXBTZVNUMZ-UHFFFAOYSA-N,CCCCN(CC)CC#CCCc1ccccc1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL1215756,UCQQMFOVKKIDBJ-UHFFFAOYSA-N,N#Cc1ccc(N2N=C(c3ccc4[nH]c(=O)oc4c3)CC2c2ccc(C(=O)O)cc2)cc1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL1095121,UCRSYBKADUKGLT-CYBMUJFWSA-N,CCc1nn(CCOCC(F)(F)F)c2c(Nc3ccncn3)nc(N3CCN[C@H](C)C3)nc12,1,5.854,5.854,,False,True,exact_potency,1,2,1,1,0,0,IC50|Inhibition,chembl
UCUKBRIYXZZGPO-UHFFFAOYSA-N,UCUKBRIYXZZGPO-UHFFFAOYSA-N,CCN(CCCN1CCN(c2noc3cc(F)ccc23)CC1)S(=O)(=O)C(C)CO,1,5.131,5.131,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
CHEMBL3760108,UCXIGKFGFOWQSY-REKYFDOASA-N,COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)CC(C)C)cc21,0,4.78,4.78,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
UCXUHYULIWVCHH-UHFFFAOYSA-N,UCXUHYULIWVCHH-UHFFFAOYSA-N,Clc1ccc(-n2cc(Cn3ccnc3C3CC3)nn2)cc1,1,7.019,7.019,0.0,False,False,exact_potency,1,2,2,0,0,0,IC50,bindingdb
CHEMBL4790378,UCYIGTDRHCCLIN-LBPRGKRZSA-N,CN1C(=O)c2ccccc2CN2CCC[C@H]1C2,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL3605116,UCZLNKKAXJHWOE-UHFFFAOYSA-N,O=C(O)COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL3577959,UCZVLCSIDIEIFR-UHFFFAOYSA-N,O=C(c1ccc(CN2CCC(F)CC2)cc1)N1CCN(C2CCC2)CC1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
UDALZSDRQUNHRU-UHFFFAOYSA-N,UDALZSDRQUNHRU-UHFFFAOYSA-N,Fc1cccc(Oc2cc(F)c(F)cc2N2CCC3(CCCNC3)C2)c1,1,6.6,6.6,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
CHEMBL4778630,UDBFUCNDDHVBIO-UHFFFAOYSA-N,CN1CCN(C2CCN(c3nccc4[nH]c(-c5cc(F)cc(F)c5)cc34)CC2)CC1,1,5.398,5.398,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL600444,UDBUKNAECQQGSK-UHFFFAOYSA-N,Oc1ccc(Br)cc1CN1CCN(Cc2ccc(Cl)cc2)CC1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL2043168,UDDLGZQDALRQID-UHFFFAOYSA-N,COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,1,5.194,5.194,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3108997,UDDXHPWOKOGREN-UHFFFAOYSA-N,CC(C)(C)n1nc(-c2ccc3cc(O)ccc3c2)c(C(N)=O)c1N,0,,,,False,False,censored_rescue,3,1,0,0,1,0,EC50,chembl
CHEMBL4206035,UDDYBHJZHUMVFR-UHFFFAOYSA-N,COc1cc2c(NC3CC4(CCN(C)CC4)C3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
UDFOPUAGEBDRJQ-UHFFFAOYSA-N,UDFOPUAGEBDRJQ-UHFFFAOYSA-N,Cc1cccc(C2CCN(CCNC(=O)C(C)(C)C)CC2)n1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,bindingdb
CHEMBL4862483,UDGSTKSRZXKDAH-UHFFFAOYSA-N,Cc1c(-c2ccc(CNCCO)cc2)cccc1-c1ccc2c(c1)OCCO2,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL4445116,UDHXHJAZPMOTOA-LBPRGKRZSA-N,CC(C)(C#N)CC#Cc1c(Cl)c2c(Cl)cc(C(N)=O)nc2n1[C@H]1CCCNC1,1,8.523,8.523,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
UDKXIJIDLGKASD-UHFFFAOYSA-N,UDKXIJIDLGKASD-UHFFFAOYSA-N,COc1ccc(C(OC)c2ccc(F)c(-c3ncnc4cc(N5CCOCC5)ccc34)c2)nn1,0,,,,False,False,censored_rescue,3,2,0,0,2,0,Ki,bindingdb
CHEMBL4777447,UDLNDXDUOBMZIQ-GFCCVEGCSA-N,Cc1nc2cc(F)c(-c3cnc(C(C)(C)O)nc3)nc2c(N[C@H](C)c2cc(C#N)ccc2F)c1Cl,1,5.252,5.252,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
UDNGFZACHQCXTP-UHFFFAOYSA-N,UDNGFZACHQCXTP-UHFFFAOYSA-N,COc1ccc(-c2cnc(N3CCC(N)CC3)c(C#N)c2-c2ccc(C#N)c(F)c2)cc1O,0,4.811,4.811,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
CHEMBL3582344,UDNHVXSMHHOEBX-LYZGTLIUSA-N,CCn1cc([C@@]2(c3nn(CC(N)=O)c(=O)o3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1,0,4.462,4.462,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL564477,UDOMQVLKUAMGED-UHFFFAOYSA-N,Cc1ccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)cn1,0,4.5,4.5,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL1224288,UDPCPBBLLQAUIE-YRWFTTLQSA-N,Oc1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccccc2)c1,1,5.796,5.796,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL527094,UDPHDSFZPAJMRT-UHFFFAOYSA-N,CNC(C)c1ccc(OC)cc1Oc1ccc(Cl)c(Cl)c1,1,6.105,6.105,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4557050,UDPXIEUTIPNLKC-HXUWFJFHSA-N,COc1cc(OC)c2c(=O)cc(-c3cc(C)c(OC[C@H](O)CN4CCN(C)CC4)c(C)c3)oc2c1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL2177909,UDQUVXUVXUGJFO-QHCPKHFHSA-N,NC1=N[C@](c2ccnc(C(F)(F)F)c2)(c2ccc(F)c(-c3cncnc3)c2)c2cccc(F)c21,1,5.102,5.102,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL2177908,UDQUVXUVXUGJFO-UHFFFAOYSA-N,NC1=NC(c2ccnc(C(F)(F)F)c2)(c2ccc(F)c(-c3cncnc3)c2)c2cccc(F)c21,0,4.796,4.796,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL1914852,UDQZYDOXQICQED-UHFFFAOYSA-N,CC(=O)N1CCc2ccc(C(=O)CCCN3CCC(c4ccc(Cl)cc4)CC3)cc2C1,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL425448,UDROTHQORZMMBF-UHFFFAOYSA-N,O=C(NC1CCN(Cc2ccc3c(c2)OCCO3)CC1)c1cc(=O)c2ccc(F)cc2o1,1,7.914,7.914,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL298978,UDRWVFGKMDCPTL-UHFFFAOYSA-N,Fc1ccc(-n2cc(C3CCN(CCN4CCN=C4S)CC3)c3ccccc32)cc1,1,8.208,8.208,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
UDRZSXGBJMNBJU-WCINTBDISA-N,UDRZSXGBJMNBJU-WCINTBDISA-N,CCc1ccc([C@H](CCN2C3CCC2CC(n2c(C)nnc2C(C)C)C3)NC(=O)C2CCCCC2)s1,1,6.076,6.076,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
